,0
1500,5.51772810475
1501,6.05776188031
1502,6.05332446414
1503,5.66091222391
1504,5.4938422758
1505,5.12284435817
1506,5.86182984058
1507,6.02943072677
1508,5.49880695725
1509,5.51774392159
1510,5.82315678026
1511,5.75448351575
1512,5.6444683986
1513,5.81135761839
1514,5.51011960576
1515,6.01635418069
1516,5.85306758657
1517,5.97019871354
1518,6.31754601036
1519,6.31754601036
1520,5.92999464274
1521,5.85834875516
1522,5.77564681338
1523,6.19057405728
1524,5.441050984
1525,5.10786899876
1526,5.83493924617
1527,5.72554782508
1528,5.39829948675
1529,5.03296735679
1530,5.80122331124
1531,5.14634184113
1532,5.45645573959
1533,5.11555847847
1534,4.98850642377
1535,4.98530056122
1536,5.79690515033
1537,5.70171468165
1538,5.41986640243
1539,5.4439883006
1540,6.1249879268
1541,5.83913937966
1542,5.84118535504
1543,5.97128783142
1544,5.46882589034
1545,5.85289423993
1546,5.22795976173
1547,5.91391280445
1548,5.85905462374
1549,5.92628998451
1550,6.15424957522
1551,5.88824323593
1552,6.10127263277
1553,5.9876006242
1554,5.65700416558
1555,5.69102834488
1556,5.61542874276
1557,6.00956465537
1558,6.02192285449
1559,5.76816583045
1560,6.2139751311
1561,5.92028045357
1562,5.99396634071
1563,5.79786148108
1564,5.43527943685
1565,6.15209857756
1566,6.00537541639
1567,6.00537541639
1568,5.48616351622
1569,5.76845825799
1570,4.98498897838
1571,6.1407493947
1572,4.98498897838
1573,5.25449696426
1574,5.47817774376
1575,5.54174496259
1576,5.97542051605
1577,5.60481688416
1578,5.17072453316
1579,5.57043458668
1580,5.91908789726
1581,5.61615236078
1582,5.61615236078
1583,5.28795489901
1584,5.36818143317
1585,5.80725320731
1586,5.52559181022
1587,5.76848546002
1588,5.63396015644
1589,5.53396731651
1590,5.53396731651
1591,5.33151851499
1592,3.85004129755
1593,5.4113554897
1594,5.45868244328
1595,5.42393745767
1596,5.74181302541
1597,5.83025400518
1598,5.68755464114
1599,5.68755464114
1600,5.1645514966
1601,5.51107083981
1602,5.25425704786
1603,5.32351465874
1604,5.32351465874
1605,5.78969128946
1606,5.71244159596
1607,5.97759752032
1608,5.60024738198
1609,5.60024738198
1610,4.94531707715
1611,5.53885365457
1612,5.02642512955
1613,5.40773460588
1614,5.17804429544
1615,5.61194431887
1616,5.28519409315
1617,5.28519409315
1618,6.0899915999
1619,6.26978841107
1620,5.83860123428
1621,6.26978841107
1622,5.73479096537
1623,5.64117806052
1624,6.07523545742
1625,6.12582236493
1626,5.44320092454
1627,6.34563337867
1628,5.73579334078
1629,5.86929029842
1630,5.15338690727
1631,5.54600358305
1632,5.47777133202
1633,5.60845497265
1634,5.212014031
1635,5.40449009838
1636,5.25530664168
1637,5.25967344489
1638,5.42530178039
1639,5.77521284724
1640,5.77521284724
1641,5.84602443499
1642,5.02244999276
1643,5.03843030719
1644,5.54880758578
1645,6.016403001
1646,5.54880758578
1647,6.0781801557
1648,6.17687399313
1649,5.22722225947
1650,5.52455625698
1651,6.16242398443
1652,5.7391637444
1653,5.6241254805
1654,5.36569830953
1655,5.64159202831
1656,5.63888900466
1657,5.93102931687
1658,6.12702001793
1659,5.7140950258
1660,5.40095175749
1661,5.42052663283
1662,5.42879868265
1663,5.29368129865
1664,5.53783760901
1665,5.84526342155
1666,6.06010414843
1667,5.42021241264
1668,6.03717429786
1669,5.95886147869
